arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
14481965,52959018,1,10-137188,2010-10-15 00:00:00,1,N,16,5,16,M,5,3,R,R,,,,
14482050,52960980,1,10-140271,2010-10-22 00:00:00,3,N,23,5,18,F,1,2,R,,,,,
14482135,52962874,3,10-142756,2010-10-28 00:00:00,3,N,23,5,23,F,2,2,R,,,,,
14482134,52962874,2,10-142756,2010-10-28 00:00:00,3,N,23,5,27,F,2,2,R,,,,,
14482133,52962874,1,10-142756,2010-10-28 00:00:00,3,N,23,5,23,F,2,2,R,,,,,
14479881,52953170,2,10-128181,2010-10-05 00:00:00,3,N,23,5,46,M,2,2,R,,,,,
14478797,52950162,1,10-122509,2010-09-13 00:00:00,3,N,23,5,42,M,2,2,R,,,,,
14478623,52945366,1,10-116105,2010-08-31 00:00:00,3,N,23,5,17,M,2,2,R,R,,,,
14486547,52978397,1,10-166883,2010-12-30 00:00:00,3,N,23,5,43,F,2,2,R,,,,,
14485475,52975405,1,10-160068,2011-03-10 00:00:00,3,N,23,5,49,M,2,2,R,,,,,
14485455,52975353,2,10-159550,2011-02-14 00:00:00,3,N,23,5,27,F,2,2,N,,,,,
14486452,52976403,1,10-162353,2010-12-17 00:00:00,3,N,23,5,22,F,2,2,R,,,,,
14485346,52972553,1,10-155940,2010-11-30 00:00:00,3,N,23,5,37,M,2,2,R,,,,,
14483193,52965827,1,10-146987,2010-12-30 00:00:00,3,N,23,5,42,F,2,2,R,,,,,
14484228,52968662,1,10-150152,2010-11-15 00:00:00,3,N,23,5,24,F,2,2,R,,,,,
14473340,52921886,1,10-081727,2010-06-23 00:00:00,3,N,23,5,22,M,2,2,U,,,,,
14473326,52921811,1,10-081213,2010-08-07 00:00:00,3,N,23,5,22,F,2,2,N,,,,,
14472264,52917893,2,10-074905,2010-08-27 00:00:00,3,N,23,5,18,M,2,2,R,,,,,
14470045,52908180,1,10-060608,2010-05-13 00:00:00,3,N,23,5,21,F,2,2,N,,,,,
14471010,52909130,1,10-061820,2010-05-15 00:00:00,3,N,23,5,19,F,2,2,R,,,,,
14469909,52905241,1,10-055879,2010-05-20 00:00:00,3,N,23,5,27,M,2,2,N,,,,,
14476707,52939423,1,10-106984,2010-08-12 00:00:00,3,N,23,5,27,F,2,2,R,,,,,
14474506,52928732,2,10-092465,2011-07-14 00:00:00,3,N,23,5,17,M,2,2,R,R,,,,
14477645,52944313,1,10-114182,2011-01-03 00:00:00,3,N,23,5,57,M,2,2,R,,,,,
14477558,52942356,2,10-111271,2010-08-21 00:00:00,3,N,23,5,14,M,2,2,R,H,,,,
14475459,52929640,1,10-093254,2010-07-16 00:00:00,3,N,23,5,28,F,2,2,R,,,,,
14474385,52925690,1,10-086777,2010-07-03 00:00:00,3,N,23,5,48,F,2,2,R,,,,,
14465612,52888543,1,10-029301,2010-10-19 00:00:00,3,N,23,5,23,M,2,2,R,,,,,
14465611,52888543,2,10-029301,2010-03-10 00:00:00,3,N,23,5,17,M,2,2,R,R,,,,
14464484,52884663,1,10-023555,2010-04-11 00:00:00,3,N,23,5,40,M,2,2,N,,,,,
14464472,52884624,1,10-023098,2010-02-24 00:00:00,3,N,23,5,54,F,2,2,R,,,,,
14462545,52879785,1,10-014356,2010-06-08 00:00:00,3,N,23,5,21,F,2,2,R,,,,,
14465710,52890553,1,10-032828,2010-05-25 00:00:00,3,N,23,5,52,F,2,2,R,,,,,
14462518,52878889,1,10-013429,2010-10-25 00:00:00,3,N,23,5,49,M,2,2,R,,,,,
14462495,52878782,1,10-012270,2010-01-30 00:00:00,3,N,23,5,17,M,2,2,R,R,,,,
14466794,52894389,1,10-038077,2010-03-29 00:00:00,3,N,23,5,47,M,2,2,N,,,,,
14481985,52959939,1,10-138395,2011-03-16 00:00:00,3,N,20,5,16,M,1,2,R,R,,,,
14464520,52884741,1,10-024280,2010-02-27 00:00:00,3,N,20,5,34,F,1,2,R,,,,,
14467723,52898317,1,10-044702,2010-04-11 00:00:00,1,N,51,5,37,M,0,3,R,,,,,
14467781,52899322,1,10-046315,2010-04-15 00:00:00,1,N,51,5,22,F,0,3,R,,,,,
14481008,52958078,1,10-136054,2010-10-13 00:00:00,2,N,51,5,29,M,1,2,R,,,,,
14479899,52954056,1,10-128782,2010-09-28 00:00:00,2,N,51,5,40,M,1,2,R,,,,,
14486526,52978331,1,10-166186,2010-12-29 00:00:00,2,N,51,5,35,F,1,2,R,,,,,
14461326,52873014,1,10-003897,2010-01-10 00:00:00,1,N,51,5,17,F,2,3,R,H,,,,
14471110,52911130,2,10-065064,2010-05-22 00:00:00,2,N,51,5,30,M,1,2,R,,,,,
14471109,52911130,1,10-065064,2010-05-22 00:00:00,2,N,51,5,39,M,1,2,R,,,,,
14476659,52937519,1,10-104890,2010-08-08 00:00:00,2,N,51,5,16,F,1,2,R,H,,,,
14463629,52882718,1,10-020104,2010-02-18 00:00:00,2,N,51,5,27,M,1,2,R,,,,,
14483110,52963834,1,10-143880,2010-10-31 00:00:00,3,N,27,5,25,M,1,2,N,,,,,
14482103,52962766,1,10-141896,2010-10-26 00:00:00,3,N,23,5,31,M,1,2,N,,,,,
14482092,52961920,1,10-141479,2010-10-26 00:00:00,3,N,23,5,39,M,1,2,R,,,,,
14482082,52961880,1,10-141217,2011-02-16 00:00:00,3,N,23,5,36,M,1,2,R,,,,,
14481037,52958974,1,10-136810,2010-10-14 00:00:00,3,N,23,5,25,M,1,2,R,,,,,
14482052,52960980,3,10-140271,2010-10-22 00:00:00,3,N,23,5,13,F,1,2,R,R,,,,
14482051,52960980,2,10-140271,2010-10-22 00:00:00,3,N,23,5,16,F,1,2,R,R,,,,
14482031,52960901,2,10-139729,2010-10-21 00:00:00,3,N,23,5,22,M,1,2,R,,,,,
14482030,52960901,1,10-139729,2010-10-21 00:00:00,3,N,23,5,29,F,1,2,N,,,,,
14481993,52959963,2,10-138590,2010-10-18 00:00:00,3,N,23,5,19,F,1,2,R,,,,,
14481992,52959963,1,10-138590,2010-10-18 00:00:00,3,N,23,5,18,F,1,2,R,,,,,
14480977,52957937,1,10-134482,2011-01-06 00:00:00,3,N,23,5,27,F,1,2,R,,,,,
14479916,52954133,1,10-129328,2010-11-06 00:00:00,3,N,23,5,21,M,1,2,R,,,,,
14479880,52953170,1,10-128181,2010-10-05 00:00:00,3,N,23,5,23,M,1,2,R,,,,,
14479876,52953163,1,10-128110,2010-09-25 00:00:00,3,N,23,5,31,M,1,2,R,,,,,
14479817,52952095,1,10-125721,2010-09-20 00:00:00,3,N,23,5,64,F,1,2,R,,,,,
14479803,52951252,1,10-125351,2010-10-13 00:00:00,3,N,23,5,23,M,1,2,R,,,,,
14478715,52947313,1,10-118856,2010-09-06 00:00:00,3,N,23,5,44,M,1,2,R,,,,,
14478699,52947273,1,10-118545,2010-09-05 00:00:00,3,N,23,5,45,F,1,2,R,,,,,
14486565,52979354,1,11-001739,2011-06-18 00:00:00,3,N,23,5,47,F,1,2,R,,,,,
14485442,52974487,1,10-158950,2010-12-08 00:00:00,3,N,23,5,26,M,1,2,R,,,,,
14485427,52974435,1,10-158510,2010-12-07 00:00:00,3,N,23,5,22,M,1,2,R,,,,,
